entry_ts_dh,date,type_dh,short_strike_dh,long_strike_dh,pnl,lots,pnl_per_lot,exit_ts_dh,expiry,type_bt,entry_ts_bt,atm,lot,short_strike_bt,long_strike_bt,credit,margin,alpha,alpha2,spot_entry,exit_ts_bt,exit_reason,exit_cost_to_close,gross_pnl,charges,net_pnl,same_type,same_short,entry_diff_min
2026-05-15 11:28:00,2026-05-15,bear_call,23750.0,24150.0,22473.75,5,4494.75,2026-05-18 15:00:17.467,2026-05-19,bull_put,2026-05-15 10:23:00,23800,65,23800,23400,117.4,18369.0,0.8202531645569621,0.8169491525423729,23814.25,2026-05-15 11:32:00,SL,162.4,-2925.000000000001,124.079399737,-3049.079399737001,False,False,65.0
2026-05-15 11:28:00,2026-05-15,bear_call,23750.0,24150.0,22473.75,5,4494.75,2026-05-18 15:00:17.467,2026-05-19,bull_put,2026-05-15 11:38:00,23700,65,23700,23300,118.6,18291.0,0.8113924050632911,0.8406779661016949,23716.95,2026-05-18 09:16:00,SL,226.8,-7033.000000000001,127.881269926,-7160.881269926001,False,False,10.0
2026-05-20 10:46:00,2026-05-20,bear_call,23550.0,23950.0,-13666.25,5,-2733.25,2026-05-20 11:49:41.099,2026-05-26,bear_call,2026-05-20 10:24:00,23500,65,23500,23900,139.15,16955.25,0.0582278481012658,0.0033898305084745,23481.65,2026-05-20 11:28:00,SL,179.5,-2622.7499999999995,131.21957241950005,-2753.9695724194994,True,False,22.0
2026-05-20 10:46:00,2026-05-20,bear_call,23550.0,23950.0,-13666.25,5,-2733.25,2026-05-20 11:49:41.099,2026-05-26,bull_put,2026-05-20 11:30:00,23600,65,23600,23200,136.89999999999998,17101.5,0.8329113924050633,0.9457627118644067,23599.85,2026-05-21 15:16:00,TIME,119.4,1137.4999999999982,125.60260638299998,1011.8973936169982,False,False,44.0
2026-05-20 14:05:00,2026-05-20,bull_put,23600.0,23200.0,6922.5,5,1384.5,2026-05-21 15:00:33.735,2026-05-26,bear_call,2026-05-20 10:24:00,23500,65,23500,23900,139.15,16955.25,0.0582278481012658,0.0033898305084745,23481.65,2026-05-20 11:28:00,SL,179.5,-2622.7499999999995,131.21957241950005,-2753.9695724194994,False,False,221.0
2026-05-20 14:05:00,2026-05-20,bull_put,23600.0,23200.0,6922.5,5,1384.5,2026-05-21 15:00:33.735,2026-05-26,bull_put,2026-05-20 11:30:00,23600,65,23600,23200,136.89999999999998,17101.5,0.8329113924050633,0.9457627118644067,23599.85,2026-05-21 15:16:00,TIME,119.4,1137.4999999999982,125.60260638299998,1011.8973936169982,True,True,155.0
2026-05-22 10:18:00,2026-05-22,bear_call,23800.0,24200.0,-22603.75,5,-4520.75,2026-05-25 09:16:35.089,2026-05-26,bear_call,2026-05-22 10:17:00,23800,65,23800,24200,123.25,17988.75,0.1658227848101265,0.0813559322033898,23778.95,2026-05-25 09:16:00,SL,177.65,-3536.0000000000014,117.686715998,-3653.6867159980015,True,True,1.0
2026-05-25 10:18:00,2026-05-25,bull_put,23950.0,23550.0,16211.0,4,4052.75,2026-05-26 10:34:24.627,2026-05-26,bull_put,2026-05-25 10:18:00,23950,65,23950,23550,74.45,21160.75,0.8949367088607595,0.9593220338983052,23968.65,2026-05-26 15:16:00,TIME,38.3,2349.7500000000005,103.5059675135,2246.2440324865006,True,True,0.0
2026-05-27 10:19:00,2026-05-27,bull_put,23950.0,23550.0,-14186.25,5,-2837.25,2026-05-29 13:09:40.323,2026-06-02,bull_put,2026-05-27 10:17:00,23950,65,23950,23550,111.44999999999996,18755.75,0.8278481012658228,0.928813559322034,23944.7,2026-05-29 13:12:00,SL,156.5,-2928.250000000002,117.6159355025,-3045.865935502502,True,True,2.0
2026-05-29 13:11:00,2026-05-29,bear_call,23800.0,24200.0,41193.75,5,8238.75,2026-06-01 14:10:47.300,2026-06-02,bull_put,2026-05-29 13:19:00,23800,65,23800,23400,101.25,19418.75,0.8784810126582279,0.91864406779661,23788.7,2026-05-29 15:02:00,SL,157.7,-3669.249999999999,115.8850230855,-3785.135023085499,False,True,8.0
2026-06-03 11:24:00,2026-06-03,bull_put,23250.0,22850.0,23741.25,5,4748.25,2026-06-04 15:00:16.127,2026-06-09,bull_put,2026-06-03 10:19:00,23250,65,23250,22850,124.65,17897.75,0.8886075949367088,0.9864406779661016,23257.8,2026-06-04 15:16:00,TIME,54.3,4572.75,116.01553164550002,4456.7344683545,True,True,65.0
2026-06-05 10:15:00,2026-06-05,bear_call,23500.0,23900.0,37586.25,5,7517.25,2026-06-08 15:00:22.586,2026-06-09,bear_call,2026-06-05 10:16:00,23450,65,23450,23850,140.04999999999998,16896.750000000004,0.0139240506329113,0.1084745762711864,23459.45,2026-06-08 15:16:00,TIME,11.55,8352.499999999998,112.812727567,8239.687272432999,True,False,1.0
2026-06-09 10:23:00,2026-06-09,bear_call,23150.0,23550.0,-9418.5,3,-3139.5,2026-06-09 14:39:57.699,2026-06-09,bear_call,2026-06-09 10:24:00,23150,65,23150,23550,55.2,22412.0,0.0962025316455696,0.0915254237288135,23150.25,2026-06-09 14:41:00,SL,111.9,-3685.499999999999,102.94430291,-3788.444302909999,True,True,1.0
2026-06-10 10:15:00,2026-06-10,bear_call,23350.0,23750.0,21710.0,5,4342.0,2026-06-11 15:00:28.076,2026-06-16,bull_put,2026-06-10 10:20:00,23350,65,23350,22950,129.3,17595.5,0.8987341772151899,0.9932203389830508,23334.65,2026-06-10 15:15:00,SL,174.05,-2908.75,127.0448257915,-3035.7948257915,False,True,5.0
2026-06-15 10:31:00,2026-06-15,bull_put,23950.0,23550.0,-12285.0,4,-3071.25,2026-06-15 15:11:26.788,2026-06-16,bull_put,2026-06-15 10:30:00,23950,65,23950,23550,87.5,20312.5,0.8139240506329114,0.8508474576271187,23962.55,2026-06-15 15:13:00,SL,140.65,-3454.7500000000005,109.4456009925,-3564.1956009925007,True,True,1.0
2026-06-16 10:17:00,2026-06-16,bull_put,23900.0,23500.0,4709.25,3,1569.75,2026-06-16 13:22:07.571,2026-06-16,bull_put,2026-06-16 10:17:00,23900,65,23900,23500,35.25,23708.75,0.9354430379746836,0.888135593220339,23921.95,2026-06-16 15:16:00,TIME,0.1,2284.75,97.7949897735,2186.9550102265,True,True,0.0
2026-06-22 10:35:00,2026-06-22,bear_call,24150.0,24550.0,17316.0,4,4329.0,2026-06-23 15:00:01.997,2026-06-23,bear_call,2026-06-22 10:34:00,24150,65,24150,24550,67.4,21619.0,0.1670886075949367,0.1694915254237288,24144.15,2026-06-23 15:16:00,TIME,0.15,4371.25,101.0726813985,4270.1773186015,True,True,1.0
2026-06-24 10:26:00,2026-06-24,bull_put,23950.0,23550.0,23481.25,5,4696.25,2026-06-25 15:00:02.089,2026-06-30,bull_put,2026-06-24 10:17:00,23900,65,23900,23500,108.75,18931.25,0.8822784810126583,0.9627118644067796,23920.3,2026-06-25 15:16:00,TIME,33.75,4875.0,109.96608163499997,4765.033918365,True,False,9.0
2026-06-29 10:23:00,2026-06-29,bull_put,24050.0,23650.0,-11388.0,4,-2847.0,2026-06-29 12:12:52.370,2026-06-30,bull_put,2026-06-29 10:23:00,24100,65,24100,23700,81.85,20679.75,0.9632911392405064,0.9152542372881356,24085.95,2026-06-29 12:13:00,SL,131.6,-3233.75,108.2175104015,-3341.9675104015,True,False,0.0
2026-06-29 10:23:00,2026-06-29,bull_put,24050.0,23650.0,-11388.0,4,-2847.0,2026-06-29 12:12:52.370,2026-06-30,bear_call,2026-06-29 12:15:00,24000,65,24000,24400,82.85000000000001,20614.75,0.0886075949367088,0.135593220338983,23993.7,2026-06-30 15:16:00,TIME,0.15,5375.5,102.740947979,5272.759052021,False,False,112.0
2026-06-29 12:17:00,2026-06-29,bear_call,24000.0,24400.0,17628.0,4,4407.0,2026-06-30 13:21:07.800,2026-06-30,bull_put,2026-06-29 10:23:00,24100,65,24100,23700,81.85,20679.75,0.9632911392405064,0.9152542372881356,24085.95,2026-06-29 12:13:00,SL,131.6,-3233.75,108.2175104015,-3341.9675104015,False,False,114.0
2026-06-29 12:17:00,2026-06-29,bear_call,24000.0,24400.0,17628.0,4,4407.0,2026-06-30 13:21:07.800,2026-06-30,bear_call,2026-06-29 12:15:00,24000,65,24000,24400,82.85000000000001,20614.75,0.0886075949367088,0.135593220338983,23993.7,2026-06-30 15:16:00,TIME,0.15,5375.5,102.740947979,5272.759052021,True,True,2.0
2026-07-01 10:15:00,2026-07-01,bull_put,24000.0,23600.0,24066.25,5,4813.25,2026-07-02 14:53:39.705,2026-07-07,bull_put,2026-07-01 10:18:00,24000,65,24000,23600,113.3,18635.5,0.8924050632911392,0.9932203389830508,23996.1,2026-07-02 15:16:00,TIME,39.15,4819.75,110.8244341365,4708.9255658635,True,True,3.0
2026-07-03 10:15:00,2026-07-03,bear_call,24350.0,24750.0,2372.5,5,474.5,2026-07-06 14:53:30.548,2026-07-07,bear_call,2026-07-03 10:17:00,24300,65,24300,24700,112.8,18668.0,0.0683544303797468,0.0508474576271186,24322.7,2026-07-06 12:14:00,SL,158.6,-2976.999999999999,110.943102667,-3087.943102666999,True,False,2.0
2026-07-08 10:17:00,2026-07-08,bear_call,24250.0,24650.0,20458.75,5,4091.75,2026-07-09 14:53:29.880,2026-07-14,bear_call,2026-07-08 10:16:00,24250,65,24250,24650,105.0,19175.0,0.0316455696202531,0.0135593220338983,24232.05,2026-07-09 15:16:00,TIME,30.95,4813.250000000001,108.1869822805,4705.063017719501,True,True,1.0
2026-07-10 10:31:00,2026-07-10,bear_call,24200.0,24600.0,585.0,5,117.0,2026-07-13 14:53:34.932,2026-07-14,bear_call,2026-07-10 10:31:00,24200,65,24200,24600,101.0,19435.0,0.140506329113924,0.0406779661016949,24195.1,2026-07-13 15:16:00,TIME,76.95,1563.2499999999998,107.2874330325,1455.9625669674997,True,True,0.0
2026-07-14 10:16:00,2026-07-14,bear_call,24100.0,24500.0,5684.25,3,1894.75,2026-07-14 13:38:00.859,2026-07-14,bear_call,2026-07-14 10:16:00,24100,65,24100,24500,37.50000000000001,23562.5,0.0721518987341772,0.1288135593220339,24080.65,2026-07-14 15:16:00,TIME,0.1,2431.0000000000005,97.983739458,2333.0162605420005,True,True,0.0
2026-07-15 10:20:00,2026-07-15,bull_put,24200.0,23800.0,-14283.75,5,-2856.75,2026-07-15 12:55:53.161,2026-07-21,bull_put,2026-07-15 10:17:00,24200,65,24200,23800,114.75,18541.25,0.8582278481012658,1.0,24205.4,2026-07-15 12:56:00,SL,163.65,-3178.5000000000005,122.053231372,-3300.5532313720005,True,True,3.0
2026-07-15 10:20:00,2026-07-15,bull_put,24200.0,23800.0,-14283.75,5,-2856.75,2026-07-15 12:55:53.161,2026-07-21,bull_put,2026-07-15 13:02:00,24050,65,24050,23650,128.34999999999997,17657.250000000004,0.9759493670886076,0.952542372881356,24065.5,2026-07-16 15:16:00,TIME,96.3,2083.249999999998,116.6327993875,1966.6172006124984,True,False,162.0
2026-07-15 12:57:00,2026-07-15,bear_call,24100.0,24500.0,-13991.25,5,-2798.25,2026-07-16 09:18:09.965,2026-07-21,bull_put,2026-07-15 10:17:00,24200,65,24200,23800,114.75,18541.25,0.8582278481012658,1.0,24205.4,2026-07-15 12:56:00,SL,163.65,-3178.5000000000005,122.053231372,-3300.5532313720005,False,False,160.0
2026-07-15 12:57:00,2026-07-15,bear_call,24100.0,24500.0,-13991.25,5,-2798.25,2026-07-16 09:18:09.965,2026-07-21,bull_put,2026-07-15 13:02:00,24050,65,24050,23650,128.34999999999997,17657.250000000004,0.9759493670886076,0.952542372881356,24065.5,2026-07-16 15:16:00,TIME,96.3,2083.249999999998,116.6327993875,1966.6172006124984,False,False,5.0
